updates,tokens,loss,lr,mask_rate,seq_len,walk_len,seconds
10550,200001494,0.6927680969238281,0.00026666616866666666,0.15,18.57270684770929,2.5975188043372084,2402.820506334305
10600,200948481,0.5259385704994202,0.00026635050633333333,0.15,18.503067604533022,2.5911879640484567,2413.861388683319
10650,201896815,0.7112721800804138,0.000266034395,0.15,18.52757643840969,2.5934160398554265,2425.1900248527527
10700,202847129,0.5188007354736328,0.00026571762366666665,0.15,18.566259646380775,2.596932695125525,2474.254116296768
10750,203796816,0.6470059752464294,0.0002654010613333333,0.15,18.554009963856597,2.595819087623327,2485.3522293567657
10800,204747521,0.5004852414131165,0.0002650841596666666,0.15,18.575713169206722,2.59779210629152,2496.8049533367157
10850,205692808,0.5349515080451965,0.000264769064,0.15,18.46804727947641,2.588004298134219,2507.8847529888153
10900,206641395,0.5521982908248901,0.00026445286833333333,0.15,18.532519292761553,2.5938653902510502,2519.402906894684
10950,207591044,0.5353477001190186,0.00026413631866666667,0.15,18.55508010941774,2.595916373583431,2530.5168075561523
11000,208538223,0.5536870360374451,0.0002638205923333333,0.15,18.50501123375989,2.5913646576145357,2541.890242576599
11050,209484753,0.6336519718170166,0.0002635050823333333,0.15,18.492331737813814,2.590211976164892,2552.6905179023743
11100,210432592,0.5735954642295837,0.000263189136,0.15,18.51790563641692,2.5925368760379017,2563.613350391388
11150,211378809,0.6585630178451538,0.0002628737303333333,0.15,18.488022665103557,2.5898202422821415,2574.8060698509216
11200,212327957,0.646531879901886,0.00026255734766666663,0.15,18.543479535020026,2.5948617759109114,2586.016364336014
11250,213279514,0.48696714639663696,0.000262240162,0.15,18.59054410471818,2.599140373156198,2596.9300985336304
11300,214227650,0.6919325590133667,0.00026192411666666664,0.15,18.523708117612582,2.5930643743284167,2607.8915297985077
11350,215174747,0.6958838105201721,0.00026160841766666664,0.15,18.50521688159437,2.5913833528722154,2618.4888446331024
11400,216124423,0.7989280223846436,0.00026129185899999996,0.15,18.55379505714565,2.5957995506496045,2629.28199839592
11450,217071899,0.5081834197044373,0.0002609760336666666,0.15,18.510813714955553,2.5918921559050503,2639.7956037521362
11500,218019733,0.5569161176681519,0.000260660089,0.15,18.51961703790543,2.5926924579914026,2650.752330303192
11550,218971136,0.8063017129898071,0.0002603429546666666,0.15,18.587535410764872,2.5988668555240793,2661.7540426254272
11600,219917017,0.6271323561668396,0.000260027661,0.15,18.479652241867736,2.589059294715249,2672.9339060783386
11650,220865197,0.5741262435913086,0.000259711601,0.15,18.524567744456384,2.5931425222233075,2681.4693994522095
11700,221807773,0.5545256733894348,0.00025939740899999996,0.15,18.416881594372803,2.5833528722157095,2688.7209951877594
11750,222760309,0.5335333943367004,0.00025907989699999994,0.15,18.60967080199277,2.6008791638175244,2700.655175924301
11800,223706520,0.5345895886421204,0.0002587644933333333,0.15,18.48609944319625,2.589645403926932,2712.1891026496887
11850,224653903,0.4739370048046112,0.00025844869899999996,0.15,18.510805001953887,2.5918913638139895,2724.034597158432
11900,225599366,0.6249437928199768,0.00025813354466666666,0.15,18.471485786851616,2.5883168897137834,2735.476024866104
11950,226545577,0.5030955672264099,0.00025781814099999997,0.15,18.48609944319625,2.589645403926932,2747.3228981494904
12000,227491689,0.7001755237579346,0.0002575027703333333,0.15,18.484165282797694,2.5894695711634266,2758.8400888442993
12050,228442537,0.6317084431648254,0.00025718582099999997,0.15,18.578507229386478,2.598046111762407,2770.70112156868
12100,229393038,0.6026377081871033,0.0002568689873333333,0.15,18.569913060466934,2.5972648236788123,2782.1527156829834
12150,230337621,0.5172554850578308,0.0002565541263333333,0.15,18.454293249975578,2.5867539318159616,2793.9642038345337
12200,231288469,0.7717925310134888,0.000256237177,0.15,18.578507229386478,2.598046111762407,2805.434374332428
